"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","GDPHRWKD","TOT","USD","A","1996",16.132339,
"CHL","GDPHRWKD","TOT","USD","A","1997",17.382461,
"CHL","GDPHRWKD","TOT","USD","A","1998",17.419775,
"CHL","GDPHRWKD","TOT","USD","A","1999",17.722738,
"CHL","GDPHRWKD","TOT","USD","A","2000",18.459269,
"CHL","GDPHRWKD","TOT","USD","A","2001",19.029598,
"CHL","GDPHRWKD","TOT","USD","A","2002",19.198368,
"CHL","GDPHRWKD","TOT","USD","A","2003",19.359872,
"CHL","GDPHRWKD","TOT","USD","A","2004",20.266845,
"CHL","GDPHRWKD","TOT","USD","A","2005",21.348492,
"CHL","GDPHRWKD","TOT","USD","A","2006",22.228165,
"CHL","GDPHRWKD","TOT","USD","A","2007",23.085131,
"CHL","GDPHRWKD","TOT","USD","A","2008",23.593735,
"CHL","GDPHRWKD","TOT","USD","A","2009",23.614582,
"CHL","GDPHRWKD","TOT","USD","A","2010",22.816469,
"CHL","GDPHRWKD","TOT","USD","A","2011",23.317042,
"CHL","GDPHRWKD","TOT","USD","A","2012",24.38452,"B"
"CHL","GDPHRWKD","TOT","USD","A","2013",24.958816,
"CHL","GDPHRWKD","TOT","USD","A","2014",25.33845,
"CHL","GDPHRWKD","TOT","USD","A","2015",25.545633,
"CHL","GDPHRWKD","TOT","USD","A","2016",25.875939,
"CHL","GDPHRWKD","TOT","USD","A","2017",25.959846,
"CHL","GDPHRWKD","TOT","USD","A","2018",26.816218,
"EST","GDPHRWKD","TOT","USD","A","2000",20.975591,
"EST","GDPHRWKD","TOT","USD","A","2001",22.184615,
"EST","GDPHRWKD","TOT","USD","A","2002",23.672833,
"EST","GDPHRWKD","TOT","USD","A","2003",24.852001,
"EST","GDPHRWKD","TOT","USD","A","2004",26.529099,
"EST","GDPHRWKD","TOT","USD","A","2005",28.094022,
"EST","GDPHRWKD","TOT","USD","A","2006",29.495751,
"EST","GDPHRWKD","TOT","USD","A","2007",31.719711,
"EST","GDPHRWKD","TOT","USD","A","2008",30.6269,
"EST","GDPHRWKD","TOT","USD","A","2009",31.344312,
"EST","GDPHRWKD","TOT","USD","A","2010",33.099579,
"EST","GDPHRWKD","TOT","USD","A","2011",32.619659,
"EST","GDPHRWKD","TOT","USD","A","2012",33.677738,
"EST","GDPHRWKD","TOT","USD","A","2013",34.066422,
"EST","GDPHRWKD","TOT","USD","A","2014",34.933944,
"EST","GDPHRWKD","TOT","USD","A","2015",34.719991,
"EST","GDPHRWKD","TOT","USD","A","2016",35.471481,
"EST","GDPHRWKD","TOT","USD","A","2017",36.507929,
"EST","GDPHRWKD","TOT","USD","A","2018",38.725905,
"ISR","GDPHRWKD","TOT","USD","A","1981",26.147763,
"ISR","GDPHRWKD","TOT","USD","A","1982",26.600339,
"ISR","GDPHRWKD","TOT","USD","A","1983",26.745214,
"ISR","GDPHRWKD","TOT","USD","A","1984",26.527957,
"ISR","GDPHRWKD","TOT","USD","A","1985",27.434269,
"ISR","GDPHRWKD","TOT","USD","A","1986",28.179771,
"ISR","GDPHRWKD","TOT","USD","A","1987",29.347983,
"ISR","GDPHRWKD","TOT","USD","A","1988",29.898448,
"ISR","GDPHRWKD","TOT","USD","A","1989",29.517514,
"ISR","GDPHRWKD","TOT","USD","A","1990",31.046815,
"ISR","GDPHRWKD","TOT","USD","A","1991",31.820213,
"ISR","GDPHRWKD","TOT","USD","A","1992",31.638632,
"ISR","GDPHRWKD","TOT","USD","A","1993",31.429799,
"ISR","GDPHRWKD","TOT","USD","A","1994",31.001999,
"ISR","GDPHRWKD","TOT","USD","A","1995",30.687458,
"ISR","GDPHRWKD","TOT","USD","A","1996",30.688945,
"ISR","GDPHRWKD","TOT","USD","A","1997",31.065856,
"ISR","GDPHRWKD","TOT","USD","A","1998",31.950428,
"ISR","GDPHRWKD","TOT","USD","A","1999",31.933108,
"ISR","GDPHRWKD","TOT","USD","A","2000",33.22854,
"ISR","GDPHRWKD","TOT","USD","A","2001",33.550853,
"ISR","GDPHRWKD","TOT","USD","A","2002",32.943208,
"ISR","GDPHRWKD","TOT","USD","A","2003",33.233425,
"ISR","GDPHRWKD","TOT","USD","A","2004",34.751712,
"ISR","GDPHRWKD","TOT","USD","A","2005",35.161075,
"ISR","GDPHRWKD","TOT","USD","A","2006",36.454854,
"ISR","GDPHRWKD","TOT","USD","A","2007",36.847482,
"ISR","GDPHRWKD","TOT","USD","A","2008",36.852366,
"ISR","GDPHRWKD","TOT","USD","A","2009",36.485408,
"ISR","GDPHRWKD","TOT","USD","A","2010",37.509496,
"ISR","GDPHRWKD","TOT","USD","A","2011",38.402139,
"ISR","GDPHRWKD","TOT","USD","A","2012",38.350076,
"ISR","GDPHRWKD","TOT","USD","A","2013",39.156011,
"ISR","GDPHRWKD","TOT","USD","A","2014",39.828148,
"ISR","GDPHRWKD","TOT","USD","A","2015",39.814656,
"ISR","GDPHRWKD","TOT","USD","A","2016",39.920905,
"ISR","GDPHRWKD","TOT","USD","A","2017",40.383047,
"ISR","GDPHRWKD","TOT","USD","A","2018",41.222523,
"RUS","GDPHRWKD","TOT","USD","A","1995",15.593226,
"RUS","GDPHRWKD","TOT","USD","A","1996",15.258156,
"RUS","GDPHRWKD","TOT","USD","A","1997",15.713332,
"RUS","GDPHRWKD","TOT","USD","A","1998",15.356512,
"RUS","GDPHRWKD","TOT","USD","A","1999",15.030206,
"RUS","GDPHRWKD","TOT","USD","A","2000",15.854506,
"RUS","GDPHRWKD","TOT","USD","A","2001",16.664998,
"RUS","GDPHRWKD","TOT","USD","A","2002",17.036183,
"RUS","GDPHRWKD","TOT","USD","A","2003",18.240208,
"RUS","GDPHRWKD","TOT","USD","A","2004",19.304297,
"RUS","GDPHRWKD","TOT","USD","A","2005",20.306575,
"RUS","GDPHRWKD","TOT","USD","A","2006",21.645492,
"RUS","GDPHRWKD","TOT","USD","A","2007",22.910381,
"RUS","GDPHRWKD","TOT","USD","A","2008",24.002644,
"RUS","GDPHRWKD","TOT","USD","A","2009",22.919373,
"RUS","GDPHRWKD","TOT","USD","A","2010",23.756479,
"RUS","GDPHRWKD","TOT","USD","A","2011",24.364369,
"RUS","GDPHRWKD","TOT","USD","A","2012",24.974105,
"RUS","GDPHRWKD","TOT","USD","A","2013",25.50053,
"RUS","GDPHRWKD","TOT","USD","A","2014",25.571305,
"RUS","GDPHRWKD","TOT","USD","A","2015",24.665512,
"RUS","GDPHRWKD","TOT","USD","A","2016",24.636401,
"RUS","GDPHRWKD","TOT","USD","A","2017",25.048869,"E"
"RUS","GDPHRWKD","TOT","USD","A","2018",25.579426,"E"
"SVN","GDPHRWKD","TOT","USD","A","1995",24.703034,
"SVN","GDPHRWKD","TOT","USD","A","1996",26.432911,
"SVN","GDPHRWKD","TOT","USD","A","1997",28.489519,
"SVN","GDPHRWKD","TOT","USD","A","1998",29.230192,
"SVN","GDPHRWKD","TOT","USD","A","1999",30.290629,
"SVN","GDPHRWKD","TOT","USD","A","2000",31.272297,
"SVN","GDPHRWKD","TOT","USD","A","2001",32.363746,
"SVN","GDPHRWKD","TOT","USD","A","2002",32.505953,
"SVN","GDPHRWKD","TOT","USD","A","2003",33.5096,
"SVN","GDPHRWKD","TOT","USD","A","2004",34.608737,
"SVN","GDPHRWKD","TOT","USD","A","2005",36.947975,
"SVN","GDPHRWKD","TOT","USD","A","2006",39.138764,
"SVN","GDPHRWKD","TOT","USD","A","2007",40.8193,
"SVN","GDPHRWKD","TOT","USD","A","2008",40.763737,
"SVN","GDPHRWKD","TOT","USD","A","2009",38.191398,
"SVN","GDPHRWKD","TOT","USD","A","2010",39.502566,
"SVN","GDPHRWKD","TOT","USD","A","2011",40.936461,
"SVN","GDPHRWKD","TOT","USD","A","2012",40.702077,
"SVN","GDPHRWKD","TOT","USD","A","2013",40.30369,
"SVN","GDPHRWKD","TOT","USD","A","2014",40.764829,
"SVN","GDPHRWKD","TOT","USD","A","2015",40.992046,
"SVN","GDPHRWKD","TOT","USD","A","2016",42.407725,
"SVN","GDPHRWKD","TOT","USD","A","2017",43.992802,
"SVN","GDPHRWKD","TOT","USD","A","2018",45.03029,
"OECD","GDPHRWKD","TOT","USD","A","2000",42.949053,
"OECD","GDPHRWKD","TOT","USD","A","2001",43.706639,
"OECD","GDPHRWKD","TOT","USD","A","2002",44.430461,
"OECD","GDPHRWKD","TOT","USD","A","2003",45.44825,
"OECD","GDPHRWKD","TOT","USD","A","2004",46.446231,
"OECD","GDPHRWKD","TOT","USD","A","2005",47.179341,
"OECD","GDPHRWKD","TOT","USD","A","2006",47.916053,
"OECD","GDPHRWKD","TOT","USD","A","2007",48.601692,
"OECD","GDPHRWKD","TOT","USD","A","2008",48.637999,
"OECD","GDPHRWKD","TOT","USD","A","2009",48.796132,
"OECD","GDPHRWKD","TOT","USD","A","2010",49.611813,
"OECD","GDPHRWKD","TOT","USD","A","2011",50.128484,
"OECD","GDPHRWKD","TOT","USD","A","2012",50.377941,
"OECD","GDPHRWKD","TOT","USD","A","2013",50.878768,
"OECD","GDPHRWKD","TOT","USD","A","2014",51.313652,
"OECD","GDPHRWKD","TOT","USD","A","2015",51.851124,
"OECD","GDPHRWKD","TOT","USD","A","2016",52.041512,
"OECD","GDPHRWKD","TOT","USD","A","2017",52.835473,
"EU28","GDPHRWKD","TOT","USD","A","1995",39.720785,
"EU28","GDPHRWKD","TOT","USD","A","1996",40.255802,
"EU28","GDPHRWKD","TOT","USD","A","1997",41.144715,
"EU28","GDPHRWKD","TOT","USD","A","1998",41.827107,
"EU28","GDPHRWKD","TOT","USD","A","1999",42.755183,
"EU28","GDPHRWKD","TOT","USD","A","2000",44.07356,
"EU28","GDPHRWKD","TOT","USD","A","2001",44.988307,
"EU28","GDPHRWKD","TOT","USD","A","2002",45.937809,
"EU28","GDPHRWKD","TOT","USD","A","2003",46.570079,
"EU28","GDPHRWKD","TOT","USD","A","2004",47.348773,
"EU28","GDPHRWKD","TOT","USD","A","2005",47.88111,
"EU28","GDPHRWKD","TOT","USD","A","2006",48.644509,
"EU28","GDPHRWKD","TOT","USD","A","2007",49.126458,
"EU28","GDPHRWKD","TOT","USD","A","2008",49.001333,
"EU28","GDPHRWKD","TOT","USD","A","2009",48.326359,
"EU28","GDPHRWKD","TOT","USD","A","2010",49.805106,
"EU28","GDPHRWKD","TOT","USD","A","2011",50.620999,
"EU28","GDPHRWKD","TOT","USD","A","2012",50.902473,
"EU28","GDPHRWKD","TOT","USD","A","2013",51.382609,
"EU28","GDPHRWKD","TOT","USD","A","2014",51.735559,
"EU28","GDPHRWKD","TOT","USD","A","2015",52.424839,
"EU28","GDPHRWKD","TOT","USD","A","2016",52.656186,
"EU28","GDPHRWKD","TOT","USD","A","2017",53.390408,
"EU28","GDPHRWKD","TOT","USD","A","2018",53.889914,
"G-7","GDPHRWKD","TOT","USD","A","1970",24.733761,
"G-7","GDPHRWKD","TOT","USD","A","1971",25.756089,
"G-7","GDPHRWKD","TOT","USD","A","1972",27.001389,
"G-7","GDPHRWKD","TOT","USD","A","1973",28.133034,
"G-7","GDPHRWKD","TOT","USD","A","1974",28.610263,
"G-7","GDPHRWKD","TOT","USD","A","1975",29.21765,
"G-7","GDPHRWKD","TOT","USD","A","1976",30.218696,
"G-7","GDPHRWKD","TOT","USD","A","1977",31.055408,
"G-7","GDPHRWKD","TOT","USD","A","1978",31.944914,
"G-7","GDPHRWKD","TOT","USD","A","1979",32.654679,
"G-7","GDPHRWKD","TOT","USD","A","1980",32.924745,
"G-7","GDPHRWKD","TOT","USD","A","1981",33.785891,
"G-7","GDPHRWKD","TOT","USD","A","1982",34.120516,
"G-7","GDPHRWKD","TOT","USD","A","1983",35.047285,
"G-7","GDPHRWKD","TOT","USD","A","1984",35.951023,
"G-7","GDPHRWKD","TOT","USD","A","1985",36.924654,
"G-7","GDPHRWKD","TOT","USD","A","1986",37.698951,
"G-7","GDPHRWKD","TOT","USD","A","1987",38.402846,
"G-7","GDPHRWKD","TOT","USD","A","1988",39.318603,
"G-7","GDPHRWKD","TOT","USD","A","1989",40.206512,
"G-7","GDPHRWKD","TOT","USD","A","1990",41.192045,
"G-7","GDPHRWKD","TOT","USD","A","1991",41.923333,
"G-7","GDPHRWKD","TOT","USD","A","1992",43.094546,
"G-7","GDPHRWKD","TOT","USD","A","1993",43.758372,
"G-7","GDPHRWKD","TOT","USD","A","1994",44.524896,
"G-7","GDPHRWKD","TOT","USD","A","1995",45.206837,
"G-7","GDPHRWKD","TOT","USD","A","1996",46.075654,
"G-7","GDPHRWKD","TOT","USD","A","1997",46.968114,
"G-7","GDPHRWKD","TOT","USD","A","1998",47.88492,
"G-7","GDPHRWKD","TOT","USD","A","1999",49.137569,
"G-7","GDPHRWKD","TOT","USD","A","2000",50.542711,
"G-7","GDPHRWKD","TOT","USD","A","2001",51.536239,
"G-7","GDPHRWKD","TOT","USD","A","2002",52.639095,
"G-7","GDPHRWKD","TOT","USD","A","2003",53.654188,
"G-7","GDPHRWKD","TOT","USD","A","2004",54.762391,
"G-7","GDPHRWKD","TOT","USD","A","2005",55.702095,
"G-7","GDPHRWKD","TOT","USD","A","2006",56.30816,
"G-7","GDPHRWKD","TOT","USD","A","2007",56.826439,
"G-7","GDPHRWKD","TOT","USD","A","2008",57.039989,
"G-7","GDPHRWKD","TOT","USD","A","2009",57.392643,
"G-7","GDPHRWKD","TOT","USD","A","2010",58.747028,
"G-7","GDPHRWKD","TOT","USD","A","2011",59.127565,
"G-7","GDPHRWKD","TOT","USD","A","2012",59.375352,
"G-7","GDPHRWKD","TOT","USD","A","2013",59.897148,
"G-7","GDPHRWKD","TOT","USD","A","2014",60.314719,
"G-7","GDPHRWKD","TOT","USD","A","2015",60.888666,
"G-7","GDPHRWKD","TOT","USD","A","2016",61.046797,
"G-7","GDPHRWKD","TOT","USD","A","2017",61.86098,
"G-7","GDPHRWKD","TOT","USD","A","2018",62.346743,
"LVA","GDPHRWKD","TOT","USD","A","2000",17.399969,
"LVA","GDPHRWKD","TOT","USD","A","2001",18.101752,
"LVA","GDPHRWKD","TOT","USD","A","2002",19.595478,
"LVA","GDPHRWKD","TOT","USD","A","2003",21.2262,
"LVA","GDPHRWKD","TOT","USD","A","2004",23.552745,
"LVA","GDPHRWKD","TOT","USD","A","2005",25.475947,
"LVA","GDPHRWKD","TOT","USD","A","2006",26.937112,"B"
"LVA","GDPHRWKD","TOT","USD","A","2007",28.983951,
"LVA","GDPHRWKD","TOT","USD","A","2008",26.494216,
"LVA","GDPHRWKD","TOT","USD","A","2009",27.207796,
"LVA","GDPHRWKD","TOT","USD","A","2010",28.102409,
"LVA","GDPHRWKD","TOT","USD","A","2011",29.173242,
"LVA","GDPHRWKD","TOT","USD","A","2012",30.203753,
"LVA","GDPHRWKD","TOT","USD","A","2013",30.316156,
"LVA","GDPHRWKD","TOT","USD","A","2014",31.157625,
"LVA","GDPHRWKD","TOT","USD","A","2015",32.338893,
"LVA","GDPHRWKD","TOT","USD","A","2016",32.993544,
"LVA","GDPHRWKD","TOT","USD","A","2017",34.53795,
"LVA","GDPHRWKD","TOT","USD","A","2018",35.478692,
"LTU","GDPHRWKD","TOT","USD","A","1995",16.203526,
"LTU","GDPHRWKD","TOT","USD","A","1996",16.902788,
"LTU","GDPHRWKD","TOT","USD","A","1997",18.133473,
"LTU","GDPHRWKD","TOT","USD","A","1998",19.121895,
"LTU","GDPHRWKD","TOT","USD","A","1999",19.934329,
"LTU","GDPHRWKD","TOT","USD","A","2000",20.209698,
"LTU","GDPHRWKD","TOT","USD","A","2001",22.561321,
"LTU","GDPHRWKD","TOT","USD","A","2002",23.615504,
"LTU","GDPHRWKD","TOT","USD","A","2003",25.765481,
"LTU","GDPHRWKD","TOT","USD","A","2004",26.401388,
"LTU","GDPHRWKD","TOT","USD","A","2005",28.211839,
"LTU","GDPHRWKD","TOT","USD","A","2006",30.471089,
"LTU","GDPHRWKD","TOT","USD","A","2007",32.673446,
"LTU","GDPHRWKD","TOT","USD","A","2008",33.455836,
"LTU","GDPHRWKD","TOT","USD","A","2009",32.030831,
"LTU","GDPHRWKD","TOT","USD","A","2010",33.908814,
"LTU","GDPHRWKD","TOT","USD","A","2011",36.239945,
"LTU","GDPHRWKD","TOT","USD","A","2012",36.954286,
"LTU","GDPHRWKD","TOT","USD","A","2013",38.082597,
"LTU","GDPHRWKD","TOT","USD","A","2014",38.797526,
"LTU","GDPHRWKD","TOT","USD","A","2015",38.485412,
"LTU","GDPHRWKD","TOT","USD","A","2016",38.076912,
"LTU","GDPHRWKD","TOT","USD","A","2017",40.877244,
"LTU","GDPHRWKD","TOT","USD","A","2018",41.585969,
"EA19","GDPHRWKD","TOT","USD","A","1995",47.165016,
"EA19","GDPHRWKD","TOT","USD","A","1996",47.691211,
"EA19","GDPHRWKD","TOT","USD","A","1997",48.582478,
"EA19","GDPHRWKD","TOT","USD","A","1998",49.078622,
"EA19","GDPHRWKD","TOT","USD","A","1999",49.746102,
"EA19","GDPHRWKD","TOT","USD","A","2000",50.927412,
"EA19","GDPHRWKD","TOT","USD","A","2001",51.663943,
"EA19","GDPHRWKD","TOT","USD","A","2002",52.127264,
"EA19","GDPHRWKD","TOT","USD","A","2003",52.382951,
"EA19","GDPHRWKD","TOT","USD","A","2004",53.016088,
"EA19","GDPHRWKD","TOT","USD","A","2005",53.493387,
"EA19","GDPHRWKD","TOT","USD","A","2006",54.266579,
"EA19","GDPHRWKD","TOT","USD","A","2007",54.749459,
"EA19","GDPHRWKD","TOT","USD","A","2008",54.585217,
"EA19","GDPHRWKD","TOT","USD","A","2009",53.962229,
"EA19","GDPHRWKD","TOT","USD","A","2010",55.328747,
"EA19","GDPHRWKD","TOT","USD","A","2011",56.207849,
"EA19","GDPHRWKD","TOT","USD","A","2012",56.621057,
"EA19","GDPHRWKD","TOT","USD","A","2013",57.199784,
"EA19","GDPHRWKD","TOT","USD","A","2014",57.674334,
"EA19","GDPHRWKD","TOT","USD","A","2015",58.22148,
"EA19","GDPHRWKD","TOT","USD","A","2016",58.498187,
"EA19","GDPHRWKD","TOT","USD","A","2017",59.284775,
"EA19","GDPHRWKD","TOT","USD","A","2018",59.56323,
"AUS","GDPHRWKD","TOT","IDX2010","A","1970",55.769384,
"AUS","GDPHRWKD","TOT","IDX2010","A","1971",57.163362,
"AUS","GDPHRWKD","TOT","IDX2010","A","1972",58.421315,
"AUS","GDPHRWKD","TOT","IDX2010","A","1973",59.625008,
"AUS","GDPHRWKD","TOT","IDX2010","A","1974",58.675899,
"AUS","GDPHRWKD","TOT","IDX2010","A","1975",60.847526,
"AUS","GDPHRWKD","TOT","IDX2010","A","1976",61.863302,
"AUS","GDPHRWKD","TOT","IDX2010","A","1977",61.793432,
"AUS","GDPHRWKD","TOT","IDX2010","A","1978",64.400533,
"AUS","GDPHRWKD","TOT","IDX2010","A","1979",64.713073,
"AUS","GDPHRWKD","TOT","IDX2010","A","1980",65.406952,
"AUS","GDPHRWKD","TOT","IDX2010","A","1981",67.3397,
"AUS","GDPHRWKD","TOT","IDX2010","A","1982",68.181849,
"AUS","GDPHRWKD","TOT","IDX2010","A","1983",69.889467,
"AUS","GDPHRWKD","TOT","IDX2010","A","1984",71.418182,
"AUS","GDPHRWKD","TOT","IDX2010","A","1985",68.91527,
"AUS","GDPHRWKD","TOT","IDX2010","A","1986",68.957363,
"AUS","GDPHRWKD","TOT","IDX2010","A","1987",70.425431,
"AUS","GDPHRWKD","TOT","IDX2010","A","1988",70.209726,
"AUS","GDPHRWKD","TOT","IDX2010","A","1989",70.437963,
"AUS","GDPHRWKD","TOT","IDX2010","A","1990",71.547068,
"AUS","GDPHRWKD","TOT","IDX2010","A","1991",73.180545,
"AUS","GDPHRWKD","TOT","IDX2010","A","1992",75.419407,
"AUS","GDPHRWKD","TOT","IDX2010","A","1993",75.583005,
"AUS","GDPHRWKD","TOT","IDX2010","A","1994",75.71443,
"AUS","GDPHRWKD","TOT","IDX2010","A","1995",78.00233,
"AUS","GDPHRWKD","TOT","IDX2010","A","1996",80.747255,
"AUS","GDPHRWKD","TOT","IDX2010","A","1997",83.452722,
"AUS","GDPHRWKD","TOT","IDX2010","A","1998",86.190628,
"AUS","GDPHRWKD","TOT","IDX2010","A","1999",86.951827,
"AUS","GDPHRWKD","TOT","IDX2010","A","2000",87.842319,
"AUS","GDPHRWKD","TOT","IDX2010","A","2001",90.906763,
"AUS","GDPHRWKD","TOT","IDX2010","A","2002",92.171938,
"AUS","GDPHRWKD","TOT","IDX2010","A","2003",94.156918,
"AUS","GDPHRWKD","TOT","IDX2010","A","2004",93.886964,
"AUS","GDPHRWKD","TOT","IDX2010","A","2005",94.272838,
"AUS","GDPHRWKD","TOT","IDX2010","A","2006",94.818606,
"AUS","GDPHRWKD","TOT","IDX2010","A","2007",95.965075,
"AUS","GDPHRWKD","TOT","IDX2010","A","2008",99.338633,
"AUS","GDPHRWKD","TOT","IDX2010","A","2009",98.378273,
"AUS","GDPHRWKD","TOT","IDX2010","A","2010",100,
"AUS","GDPHRWKD","TOT","IDX2010","A","2011",101.159838,
"AUS","GDPHRWKD","TOT","IDX2010","A","2012",103.613731,
"AUS","GDPHRWKD","TOT","IDX2010","A","2013",105.382819,
"AUS","GDPHRWKD","TOT","IDX2010","A","2014",106.01822,
"AUS","GDPHRWKD","TOT","IDX2010","A","2015",108.78999,
"AUS","GDPHRWKD","TOT","IDX2010","A","2016",108.5439,
"AUS","GDPHRWKD","TOT","IDX2010","A","2017",109.731266,
"AUS","GDPHRWKD","TOT","IDX2010","A","2018",109.637168,"E"
"AUT","GDPHRWKD","TOT","IDX2010","A","1995",79.506328,
"AUT","GDPHRWKD","TOT","IDX2010","A","1996",79.571582,
"AUT","GDPHRWKD","TOT","IDX2010","A","1997",80.267629,
"AUT","GDPHRWKD","TOT","IDX2010","A","1998",83.290539,
"AUT","GDPHRWKD","TOT","IDX2010","A","1999",84.811888,
"AUT","GDPHRWKD","TOT","IDX2010","A","2000",86.800182,
"AUT","GDPHRWKD","TOT","IDX2010","A","2001",87.899575,
"AUT","GDPHRWKD","TOT","IDX2010","A","2002",89.597703,
"AUT","GDPHRWKD","TOT","IDX2010","A","2003",90.288588,
"AUT","GDPHRWKD","TOT","IDX2010","A","2004",92.070383,
"AUT","GDPHRWKD","TOT","IDX2010","A","2005",94.265766,
"AUT","GDPHRWKD","TOT","IDX2010","A","2006",96.788579,
"AUT","GDPHRWKD","TOT","IDX2010","A","2007",99.206522,
"AUT","GDPHRWKD","TOT","IDX2010","A","2008",99.205538,
"AUT","GDPHRWKD","TOT","IDX2010","A","2009",98.494621,
"AUT","GDPHRWKD","TOT","IDX2010","A","2010",100,
"AUT","GDPHRWKD","TOT","IDX2010","A","2011",101.022128,
"AUT","GDPHRWKD","TOT","IDX2010","A","2012",102.102479,
"AUT","GDPHRWKD","TOT","IDX2010","A","2013",102.775988,
"AUT","GDPHRWKD","TOT","IDX2010","A","2014",103.08942,
"AUT","GDPHRWKD","TOT","IDX2010","A","2015",104.616362,
"AUT","GDPHRWKD","TOT","IDX2010","A","2016",104.58601,
"AUT","GDPHRWKD","TOT","IDX2010","A","2017",105.50113,
"AUT","GDPHRWKD","TOT","IDX2010","A","2018",106.228242,
"BEL","GDPHRWKD","TOT","IDX2010","A","1970",38.954367,
"BEL","GDPHRWKD","TOT","IDX2010","A","1971",40.353726,
"BEL","GDPHRWKD","TOT","IDX2010","A","1972",43.163441,
"BEL","GDPHRWKD","TOT","IDX2010","A","1973",46.086605,
"BEL","GDPHRWKD","TOT","IDX2010","A","1974",48.059406,
"BEL","GDPHRWKD","TOT","IDX2010","A","1975",48.366308,
"BEL","GDPHRWKD","TOT","IDX2010","A","1976",51.29434,
"BEL","GDPHRWKD","TOT","IDX2010","A","1977",52.580176,
"BEL","GDPHRWKD","TOT","IDX2010","A","1978",54.550989,
"BEL","GDPHRWKD","TOT","IDX2010","A","1979",55.848278,
"BEL","GDPHRWKD","TOT","IDX2010","A","1980",59.113991,
"BEL","GDPHRWKD","TOT","IDX2010","A","1981",60.880305,
"BEL","GDPHRWKD","TOT","IDX2010","A","1982",62.582993,
"BEL","GDPHRWKD","TOT","IDX2010","A","1983",63.376856,
"BEL","GDPHRWKD","TOT","IDX2010","A","1984",64.050605,
"BEL","GDPHRWKD","TOT","IDX2010","A","1985",64.563058,
"BEL","GDPHRWKD","TOT","IDX2010","A","1986",66.098905,
"BEL","GDPHRWKD","TOT","IDX2010","A","1987",67.744721,
"BEL","GDPHRWKD","TOT","IDX2010","A","1988",70.095874,
"BEL","GDPHRWKD","TOT","IDX2010","A","1989",71.818853,
"BEL","GDPHRWKD","TOT","IDX2010","A","1990",72.653581,
"BEL","GDPHRWKD","TOT","IDX2010","A","1991",75.432768,
"BEL","GDPHRWKD","TOT","IDX2010","A","1992",77.788753,
"BEL","GDPHRWKD","TOT","IDX2010","A","1993",79.735006,
"BEL","GDPHRWKD","TOT","IDX2010","A","1994",82.658647,
"BEL","GDPHRWKD","TOT","IDX2010","A","1995",82.656556,
"BEL","GDPHRWKD","TOT","IDX2010","A","1996",84.926314,
"BEL","GDPHRWKD","TOT","IDX2010","A","1997",86.825816,
"BEL","GDPHRWKD","TOT","IDX2010","A","1998",86.396831,
"BEL","GDPHRWKD","TOT","IDX2010","A","1999",88.277616,
"BEL","GDPHRWKD","TOT","IDX2010","A","2000",89.055917,
"BEL","GDPHRWKD","TOT","IDX2010","A","2001",89.180306,
"BEL","GDPHRWKD","TOT","IDX2010","A","2002",91.199821,
"BEL","GDPHRWKD","TOT","IDX2010","A","2003",92.509648,
"BEL","GDPHRWKD","TOT","IDX2010","A","2004",95.17278,
"BEL","GDPHRWKD","TOT","IDX2010","A","2005",96.4597,
"BEL","GDPHRWKD","TOT","IDX2010","A","2006",97.401038,
"BEL","GDPHRWKD","TOT","IDX2010","A","2007",99.065275,
"BEL","GDPHRWKD","TOT","IDX2010","A","2008",98.158279,
"BEL","GDPHRWKD","TOT","IDX2010","A","2009",97.695379,
"BEL","GDPHRWKD","TOT","IDX2010","A","2010",100,
"BEL","GDPHRWKD","TOT","IDX2010","A","2011",99.43387,
"BEL","GDPHRWKD","TOT","IDX2010","A","2012",99.717705,
"BEL","GDPHRWKD","TOT","IDX2010","A","2013",100.626784,
"BEL","GDPHRWKD","TOT","IDX2010","A","2014",101.954863,
"BEL","GDPHRWKD","TOT","IDX2010","A","2015",103.64989,
"BEL","GDPHRWKD","TOT","IDX2010","A","2016",103.905614,
"BEL","GDPHRWKD","TOT","IDX2010","A","2017",104.35484,
"BEL","GDPHRWKD","TOT","IDX2010","A","2018",102.610366,
"CAN","GDPHRWKD","TOT","IDX2010","A","1970",59.239784,
"CAN","GDPHRWKD","TOT","IDX2010","A","1971",60.697391,
"CAN","GDPHRWKD","TOT","IDX2010","A","1972",62.799407,
"CAN","GDPHRWKD","TOT","IDX2010","A","1973",64.295953,
"CAN","GDPHRWKD","TOT","IDX2010","A","1974",64.292726,
"CAN","GDPHRWKD","TOT","IDX2010","A","1975",65.029001,
"CAN","GDPHRWKD","TOT","IDX2010","A","1976",68.862623,
"CAN","GDPHRWKD","TOT","IDX2010","A","1977",70.773482,
"CAN","GDPHRWKD","TOT","IDX2010","A","1978",71.295011,
"CAN","GDPHRWKD","TOT","IDX2010","A","1979",70.593267,
